name,type
本品是一种高浓度溶液，不可直接输注。在输注前，必须与可配伍的氨基酸溶液或含有氨基酸的输液相混合，然后与载体溶液一起输注。1体积的本品应与至少5体积的载体溶液混合(例如：100ml本品应加入至少500ml载体溶液)，混合液体中本品的最大浓度不应超过3.5%。剂量根据分解代谢的程度和氨基酸的需要量而定。胃肠外营养每天供给氨基酸的最大剂量为2g/kg体重，通过本品供给的氨基酸和谷氨酰胺量应计算在内，通过本品供给的氨基酸量不应超过全部氨基酸供给量的20%。每天剂量：1.5～2.0ml/kg体重，相当于0.3～0.4gN(2)-L-丙氨酰-L-谷氨酰胺/kg体重(例如：70kg体重病人每天需100～140ml本品)。每日最大剂量：2.0ml/kg体重。加入载体溶液时，用量的调整：①当氨基酸需要量为1.5g/kg体重/天时：其中1.2g氨基酸由载体溶液提供，0.3g氨基酸由本品提供。②当氨基酸需要量为2g/kg体重/天时：其中1.6g氨基酸由载体溶液提供，0.4g氨基酸由本品提供。③输注速度依载体溶液而定，但不应超过0.1g氨基酸/kg体重/小时。本品连续使用时间不应超过3周。,
新灭菌,
药物对儿童的影响：目前尚缺乏使用30%注射液的经验。婴儿对脂肪清除能力差，脂肪可能聚积于肺而致婴儿死亡。新生儿和未成熟儿(伴有高胆红素血症)用药应谨慎。,
注射用喷他脒：0.2g。,
Ospolot,
益多斯太因,
大面积或长期使用，若有激素类不良反应，应停用。,
若本疫苗用于正接受免疫抑制性治疗的患者，可能无法获得预期的抗体效果。皮下注射可能会造成严重局部反应。,
对于药物性皮炎、荨麻疹、支气管哮喘等过敏性疾病，可给予泼尼松每天20～40mg，待症状减轻后开始减量，每隔1～2天，减少5mg。,
海伦,
注射剂：40mg。,
复方康纳乐,
Norcuron,
膏剂：复方甘草合剂（棕色合剂）：每10ml含甘草流浸膏1.2ml、复方樟脑酊1.2ml、酒石酸锑钾2.4ml、亚硝酸乙酯醑0.3ml、甘油1.2ml；,
最好于注射前进行皮试，过敏体质者慎用。,
复方甘草合剂,
磺胺二甲异噁唑,
1.75mg/m2加入5%葡萄糖或生理盐水250ml，静脉滴注1h，每3周重复一次，联合用药时剂量酌减。,
Potassium Guaiacolsulfonate and Codeine Phosphate,
猛利,
利瓦斯汀,
气雾剂（喷鼻用）：25μg，250μg。,
成人静脉给药：每天1～2g，分2次用药。重症:每天4g，分2～4次用药。,
Cefroxadinum,
本品按第二类精神药品管理。本品可降低血压。长期应用可引起依赖性。,
Eryc,
克必力,
忌烟、酒及生冷、辛辣、油腻食物。,
达先,
Bricanyl,
注射剂：0.5g，1g。,
爱可松,
Cefuroxime Sodium,
静滴有致呼吸道梗阻者。,
Partusisten,
Nasonex,
Seretide,
苯氧甲基青霉素,
西迪林,
二性霉素B,
成人：(1)一般感染：每天400mg，可单次或分2次服用；(2)单纯性淋病：宜用400mg单剂疗法；(3)化脓性链球菌感染：每天400mg，可单次或分2次服用，疗程至少10天；(4)肾功能不全时剂量：肾功能障碍者，需根据肌酐清除率调整用药剂量。肌酐清除率为每分钟21～60ml并进行血液透析者，给予标准剂量的75%，即每天给药300mg；肌酐清除率每分钟≤20ml并进行腹膜透析者，给予标准剂量的50%，即每天给药200mg。,
合用卤化吸入全麻药时，本品应适当减量。,
氟洛沙星,
FL-1060,
具有呼吸功能不全的患者，有可能引起呼吸抑制。,
注射剂(粉)：100mg，15mg。,
速松定,
佐本能,
Dalacine,
呼吸道感染、尿路感染(单纯性或复杂性)和妇产科感染：每日1～2次，每次100～400mg，呼吸道感染及尿路感染用药3～14日，妇产科感染用药3～9日 ,
溶栓过程中，若发生未完全溶解的血栓脱落，应继续溶栓使栓子溶解 ,
用药前后和期间应监测有无气道堵塞及呼吸性酸中毒。,
出现血压升高、震颤时应及时停药 ,
Celfuron,
卡达西林,
莫美达松,
广林,
Etafillina,
Pyrazinamide,
药物对妊娠的影响：本药在孕妇中的用药安全性尚未确定，应慎用。,
倍他米松片：0.5mg；,
Clorprenaline,
Serevent,
头孢氨噻醚酯,
药物对哺乳的影响：美洛西林可少量经乳汁分泌，哺乳妇女用药应谨慎。,
Neotigason,
药物对妊娠的影响：抗炎药可阻滞子宫收缩和延迟分娩，并可引起宫内动脉导管收缩和闭锁，导致新生儿肺动脉高压和呼吸功能不全，还可降低胎儿血小板功能和抑制胎儿肾功能，导致羊水过少和新生儿无尿症，故妊娠晚期妇女禁用。,
Scoline,
胡椒喘定,
不宜用于12岁以下儿童。,
诺卡菌病,
Grepafloxacin,
长期接受肾上腺皮质激素治疗的患者，因服用本品而减量服用肾上腺皮质激素时，应逐渐减量，一旦中止服用本品，哮喘可能再度发作。,
本品不能肌内注射。1,
头孢Ⅵ号,
孕妇用药，须在病情十分需要，并由临床医生仔细斟酌后确定。,
年老体弱者慎用。,
咳喘停,
红霉素硫酸月桂酸酯,
交叉过敏:对一种头孢菌素类药过敏者对其他头孢菌素类药也可能过敏；对青霉素类、青霉素衍生物或青霉胺过敏者也可能对头孢菌素类药过敏。,
Nebramycin,
不适于支气管哮喘的急性抢救，妊娠期慎用。治疗中一定要用满疗程，否则有可能会影响疗效。,
静脉输注复方电解质注射液可能会导致血清电解质浓度降低、体内水分过多、充血、肺水肿。,
安瑞纳韦,
使用本品疗程一般不超过14日，在使用本品过程中出现任何肝功能不全的临床表现(如疲劳、厌食、胃痛伴恶心呕吐、皮肤及巩膜发黄、尿色加深)，应立即停药并检测肝功能。1,
1ml皮下注射，半小时后，丘疹直径应＜10mm，若＞10mm，应该减量治疗5～10次后再按上述剂量注射。,
Locoid Lipocream,
胺甲环烯头孢菌素,
Biocodein,
应用本品治疗咳嗽无效，不可再增加剂量，应及时看医生寻找原因。1,
口服与静脉滴注的剂量相同。每次600mg，每12小时1次，依病情连用10～28天。,
肌内注射、静脉注射或静脉滴注，剂量按复方总剂量计，成人剂量，每天4～8g，分2～4次注射。2岁以上儿童剂量减半。,
静脉注射：每次8mg。,
肾功能不全时剂量:给予首次饱和剂量后，应减量给药。,
烯丙哌三嗪,
口服，应与其他抗病毒药合用。,
有碘过敏史者慎用。应做相应的碘过敏试验。,
Isoproterenol,
ONO802,
Verrublen,
抗生素414,
磺胺增效剂,
每次0.5～1.5g，每天2次，单用或与糖皮质激素合用。,
口服：每天1～2mg。,
福爱力,
成人每次0.5～1g，每天2次。最大剂量为每天4g。,
西地兰D,
青光眼患者忌用。孕妇及前列腺炎患者慎用。对本药过敏者禁用。,
使用要注意，阴虚阳亢头痛，肺燥伤阴干咳者忌用。少数病人有恶心、口干、头昏，心慌等不良反应。,
成人：(1)肌内注射：①单纯性尿路感染:每12小时0.2g。②其他全身感染:每8小时5mg/kg，或每12小时7.5mg/kg。每天不超过1.5g，疗程不超过10天。③烧伤合并感染的治疗:每次5～7.5mg/kg，每6小时1次。(2)静脉滴注：用量同肌内注射。(3)肾功能不全时剂量:肾功能不全者，给予首次饱和量(7.5mg/kg)后，根据肌酐清除率调整剂量。可以每次剂量不变，延长给药间期；或给药间期不变，减少每次剂量。,
Bitoterol,
中性粒细胞减少症,
罗塞秦,
Ermycin,
新福欣,
肠穿孔,
小儿用法：静脉注射、深部肌内注射，每次0.3～0.6mg/kg，每天或隔日1次，最大疗程总量小于300mg。,
注射剂(粉)：1.5mg。,
先锋霉素18号,
爱诺天健,
可见厌食、腹泻及呕吐，严重者可出现消化性溃疡、间质性肺炎及脉管炎。也可出现贫血、血小板减少症、高脂血症及高血压。,
1-烯可的松,
注射剂：每支100mg、200mg。,
胃灼热,
先锋Ⅳ号,
Carfecillin Sodium,
本品易引起涎腺分泌增加，可酌用阿托品。,
茶碱片,
Polymyxin E,
来可得,
口腔吸入：每次500～1000μg，每天2次。,
Surlid,
Maxipime,
唐西灵,
皮下给药(1)过敏性哮喘：皮肤试验阳性或常年气源性致敏原体外反应阳性、吸入糖皮质激素不能完全控制症状的中至重度常年性哮喘，推荐用量为每次150～375mg，每2～4周1次。(2)过敏性鼻炎：①常年性：每次16μg/kg(按血清IgE的U/ml计)，每4周皮下注射1～2次。②季节性：每次150～300mg，每3～4周1次，给药次数根据血清总IgE而定(IgE水平在150U/ml以上时，每3周用药1次；IgE水平为30～150U/ml时，每4周用药1次)。,
君刻单,
罗西佛宁,
肾功能不全时剂量：肾功能损害者推荐剂量为:肌酐清除率大于每分钟30ml者，每8小时3.2g；肌酐清除率为每分钟10～13ml者，每8小时1.6g；肌酐清除率小于每分钟10ml者，每16小时1.6g。,
有必要可放2～8℃冰箱中保存24h。2～8℃冷藏。用特制注射用水稀释后，因含防腐剂可以在冰箱中稳定保存28天。不能把稀释后的溶液冷冻保存。有效期3年。,
本品对光不稳定，滴注时应避光。,
注射剂：5mg/5ml。,
Cravit,
小青龙口服液,
硫酸卡那霉素注射剂(含单卡那霉素):500mg(2ml)。,
盐酸瑞芬太尼,
Oriconazole,
依木兰,
脂质体两性霉素,
Azlocillin,
参芪十一味颗粒,
玉屏风颗粒,
肌内注射：每次1～2g，每12小时1次。单纯性淋球菌尿道炎推荐剂量为单剂500mg。,
新治菌,
匹莱霉素,
Bacampicillinum,
伟邦,
儿童每次25μg，每天2次。,
使用前用5ml注射用水溶解，此溶液应在4h内应用(存放温度2～8℃)。静注按体表面积一次50mg/m2计，再次使用时应待血液毒性或其他临床副作用完全恢复，推荐应用间隔为3周。如副作用恢复较慢，可延长使用间隔。用药的持续时间：治疗持续时间应根据肿瘤反应而定。最少应使用2个疗程。如肿瘤开始缩小，可继续进行治疗，总数可达6个疗程。如使用后发生严重的副作用，应减小剂量至40mg/m2。,
氯林可霉素磷酸酯,
慎用：对过敏性体质和哮喘患者慎用。对已有脱水、少尿、休克和肾功能中度不良者禁用或慎用。,
静滴：每次40～100ml(用5%葡萄糖注射液稀释)，每天2次，疗程3～14天。,
硝呋妥英,
新生儿肺动脉高压：静脉滴注，1～2mg/kg，时间在10分钟以上，以后1～2mg/(kg·h)。若有尿量减少，应减少维持量。,
噻乙氨唑头孢菌素,
安立新,
Kedacillin,
Cetiazole,
Cifran,
交叉过敏:对一种头孢菌素过敏者对其他头孢菌素类药也可能过敏；对青霉素类、青霉素衍生物或青霉胺过敏者也可能对头孢菌素过敏。,
肌注。1．预防高危儿童呼吸道合胞病毒感染常在病毒流行季节给药，第一次给药多在流行开始之前(通常为11月初)，一次15mg/kg，1个月1次，最多可给药5次。2．施行心肺分流术的患儿由于心肺分流术后本品血药浓度可下降约58%，术后应给药以维持有效血药浓度。,
药物对儿童的影响：(1)新生儿血浆清除率可降低，致血药浓度增加。(2)12岁以下儿童服用本药的安全性、有效性尚不确定。,
喘孝定,
患有冠心病、心功能不全、高血压、甲亢、糖尿病者慎用。,
气雾吸人。平喘：每次1～2喷(含本药30～60μg)，每日3次。治疗鼻炎：每侧鼻孔喷一下，每日3次。,
石甲吗喃,
Alcaine,
Medemycin,
舒利迭,
CefatothinSodium,
儿童：以头孢氨苄的剂量作为参考，25～50mg/(kg·d)，分3～4次服用。,
气雾剂：0.5%溶液。,
Baxan,
Agristrep,
愈咳糖浆,
SMPZ,
羟甲异丁肾,
同其他肾上腺皮质激素类一样，用于败血症休克疗效不确切，而且可能增加患者病死率。,
用药前后及用药时应当检查或监测：使用本药时应监测血钾浓度。,
口服。成人：每次1～2片，每日3次。儿童：6个月以下，每6h1次，每次2～3mg/kg(发育不良儿童剂量不应超过1.5mg/kg)；6个月～4岁，每6h1次，每次3～4mg/kg；4岁以上，每6h1次，每次4.5mg/kg。不同年龄儿童对本品的清除率不同，以上用量供参考，应据年龄、体重等调节用量。,
注射剂(粉)：1g。,
注射剂：600mg(4ml)，300mg(2ml)；,
甘罗溴铵,
头孢哌酮钠-舒巴坦钠,
一般口服4～8mg，3次/d。,
肌内或静脉注射给药：成人每次0.5～1g，每天3～4次，每天剂量不得超过4g；儿童每天25～50mg/kg，每天3～4次。,
溴丁东碱,
毛花甙C,
儿童常规剂量：经口吸入给药：(1)吸入剂：①对12岁及12岁以上的青少年：同成人用法与用量。②对4-12岁儿童：一次1吸(以沙美特罗计50μg)，一日2次；如病情控制，对需长效β2受体激动剂的患儿，可逐渐减量至一日1次。根据常于夜间或日间出现症状的不同，应分别于晚上或早晨用药。(2)气雾剂：对12岁及12岁以上的青少年：同成人用法与用量。,
百合固金口服液,
Amikacin,
阿米三嗪-萝巴新,
Cefodizime,
Rifampin,
片剂：每片重0.35g。,
普西兰,
必可酮,
复方磺胺甲基异噁唑,
津恤力,
泰星,
制霉菌素/硫酸新霉素/短杆菌肽/曲安奈德,
静脉注射：用于麻醉前给药，静注0.2～0.4mg。,
Penicillin,
Raplon,
Abbokinase,
美力泰,
R-5121,
头孢噻乙唑,
泰洛其,
Navelbine,
开搏通,
口服：成人开始10～15mg，每晚睡前服，可视情况逐渐增加剂量；6岁以上儿童每次5～10mg，1次/d。,
静脉全麻药,
呼吸功能不全患者慎用。,
Unospaston,
Hextol,
己雷锁辛,
吸入粉针剂量应注意避免喷嚏。不应吸入过猛、过多、过深，否则会引起咽喉发紧、气短、气闷、胸痛、咳嗽，甚至腹胀痛等。,
为预防过敏反应的发生，用药前应详细询问患者过敏史，并进行皮肤过敏试验。,
慎用：(1)过敏史；(2)充血性心力衰竭；(3)糖尿病；(4)肺气肿或非过敏性支气管炎；(5)肝功能不全；(6)甲状腺功能低下；(7)雷诺综合征或其他周围血管疾病；(8)肾功能减退；(9)妊娠及哺乳期妇女。,
煎膏剂：75ml，100ml。,
片剂：250mg。,
疱疹,
片剂：15mg，30mg；,
福仑,
输注速度不可过快，也不可进行静脉注射。,
Nafamostat Mesilate,
Carumonam,
Norxin,
二苯哌丙烷,
Benproperine,
Sevoflurane,
Vancomycin HCl,
胺碘达隆,
过敏体质者慎用。,
片剂；散剂每匙0.2g。,
以下患者慎用：(1)左心室收缩功能障碍者。(2)支气管痉挛患者。(3)未能良好控制的糖尿病患者。(4)低血压患者。(5)严重血液病，肝、肾功能不全者。(6)末梢循环障碍如坏疽、雷诺综合征、间歇性跛行等患者。(7)出血量多者，有脱水症状者。(8)老年患者，孕妇或育龄妇女，早产儿、新生儿、幼儿或儿童。,
缩酮青霉素,
口服：儿童每次0.5～1mg/kg，成人每次15～30mg，每天3次，最大极量每次为100mg，每天为250mg；糖浆剂12岁以上儿童及成人每次10ml，每天3次，24h不得超过30ml；6～12岁儿童每次5ml，每天3次，24h不得超过15ml；2～6岁每次2.5ml，每天3次，24h内不得超过7.5ml；或遵医嘱。,
Monaspor,
交叉过敏：对一种头孢菌素过敏者对其他头孢菌素也可能过敏；对青霉素类、青霉素衍生物或青霉胺过敏者也可能对头孢菌素过敏。,
