name,type,description,source
"复治,耐多药",流行病学,"""指患者既往接受过抗结核治疗且病原体为耐多药结核。""",guideline
"复治,药物敏感",流行病学,"""指患者既往接受过抗结核治疗但病原体对药物敏感。""",guideline
复治患者,流行病学,"""Retreated patients, a subgroup of severe pulmonary tuberculosis patients who are more prone to drug resistance due to prior treatment.""",guideline
夏季和冬季2次发病高峰期,流行病学,"""我国猩红热的流行季节特征。""",guideline
夏末秋初,流行病学,"""嗜肺军团菌感染的常见季节。""",guideline
外伤途径,流行病学,"""毛霉目真菌的孢子可通过外伤途径感染人体。""",guideline
外周血中性粒细胞,流行病学,"""Neutropenia increases risk of PA infection.""|>8<SEP>""Neutropenia is a risk factor for PA infection.""|>8<SEP>""Peripheral blood neutrophils are measured in laboratory tests; low counts (<1.0 × 10^9/L) indicate immunodeficiency and increase infection risk.""<SEP>""Peripheral blood neutrophils are measur",guideline
外周血中性粒细胞减少,流行病学,"""Neutropenia increases the risk of PA acute lower respiratory tract infection.""|>8<SEP>""Neutropenia is a high-risk factor for PA acute lower respiratory tract infection.""|>8<SEP>""Neutropenia is associated with chronic PA lower respiratory tract infection.""|>8<SEP>""Peripheral blood neutrophil count <",guideline
外在因素,流行病学,"""外在因素（如抗菌药物选择性压力）可诱导PA耐药机制的表达。""",guideline
外推,流行病学,"""Extrapolation refers to applying study findings from one context (e.g., fructooligosaccharides) to other interventions, which is cautioned against due to limited evidence.""",guideline
外泌体,流行病学,"""影响疾病传播的外泌体因素。""",guideline
外源性,流行病学,"""指从国外传入的，用于描述病原体输入风险。""",guideline
外源性病原体输入风险,流行病学,"""我国面临的新发突发传染病风险之一，指从国外传入的病原体引发的疫情风险。""",guideline
多不需要治疗,流行病学,"""指部分隐孢子虫病患者（如免疫功能正常者）的预后情况，通常自限。""",guideline
多中心前瞻性队列研究,流行病学,"""多中心前瞻性队列研究是评估抗真菌治疗加量策略疗效的研究方法，显示快速加量组真菌清除率更高。""",guideline
多中心观察性研究,流行病学,"""多中心观察性研究是鹦鹉热流行病学研究的一种方法。""",guideline
多于冬春季流行,流行病学,"""多于冬春季流行。""",guideline
多呈散在发病或小流行,流行病学,"""嗜肺军团菌感染的流行特征。""",guideline
多在东南部,流行病学,"""多在东南部是人单核细胞埃立克体病的流行病学特征。""",guideline
多地,流行病学,"""多地指中国多个地区报道了HIV-2输入性病例。""",guideline
多微生物性,流行病学,"""Polymicrobic nature, a characteristic of secondary peritonitis, distinguishing it from SBP.""",guideline
多性伴人群,流行病学,"""多性伴人群是HIV感染的高风险人群之一。""",guideline
多性伴侣,流行病学,"""多性伴侣指有多个性伴侣，增加性传播疾病风险，需安全性行为教育。""",guideline
多数,流行病学,"""多数是本指南描述的重症肺结核患者治疗方式，多数患者需入住ICU治疗。""",guideline
多数不耐受两性霉素b脂质,流行病学,"""两性霉素B脂质复合体的耐受性特点。""",guideline
多数偏倚评估在中到高之间,流行病学,"""多数偏倚评估在中到高之间，表示研究设计可能存在一定误差，影响结果的可靠性。""",guideline
多次复发,流行病学,"""CDI患者复发次数较多的情况，单克隆抗体可能减少此类复发。""",guideline
多种病因,流行病学,"""引起ARDS的多种原因，包括重症CAP、COVID-19等。""",guideline
多种耐药基因,流行病学,"""多种耐药基因是指PA存在多种耐药基因，其不表达则不会形成耐药。""",guideline
多种血清型,流行病学,"""多种血清型是非伤寒沙门菌的特征。""",guideline
多西环素组,流行病学,"""多西环素组是研究中接受多西环素预防的群体，用于比较预防效果。""",guideline
多见于结构性肺病合并慢性感染患者,流行病学,"""多见于结构性肺病合并慢性感染患者是指生物被膜形成和细菌持留的常见人群。""<SEP>""多见于结构性肺病合并慢性感染患者是指适应性耐药的常见人群。""",guideline
多重用药,流行病学,"""老年人罹患肺炎的高危因素之一。""",guideline
多重耐药菌定植,流行病学,"""多重耐药菌定植是指多重耐药菌在口鼻腔等部位定植，是呼吸机相关性肺炎的危险因素。""",guideline
多重耐药（mdr）表型耐药性,流行病学,"""指铜绿假单胞菌对多种抗生素同时耐药的程度，以百分比表示，因地区而异。""",guideline
多黏菌素b药代动力学/药效学研究,流行病学,"""多黏菌素B药代动力学/药效学研究是评估多黏菌素B在体内过程和疗效的研究，如Sandri、Zavascki、Manchandani等研究和小鼠模型研究。""",guideline
多黏菌素b药代动力学/药效学研究人群,流行病学,"""多黏菌素B药代动力学/药效学研究人群是多黏菌素B在药代动力学/药效学研究中研究的人群，如危重患者、肺囊性纤维化患者等。""",guideline
多黏菌素b药代动力学/药效学研究结果人群,流行病学,"""多黏菌素B药代动力学/药效学研究结果人群是多黏菌素B在药代动力学/药效学研究中研究的人群，如危重患者、肺囊性纤维化患者等。""",guideline
多黏菌素b药代动力学研究,流行病学,"""多黏菌素B药代动力学研究是评估多黏菌素B在体内过程的研究，如Sandri、Zavascki、Manchandani等研究。""",guideline
多黏菌素b药效学研究,流行病学,"""多黏菌素B药效学研究是评估多黏菌素B对细菌的杀菌效果的研究，如在小鼠模型中对肺炎克雷伯菌的研究。""",guideline
多黏菌素e药代动力学/药效学研究,流行病学,"""多黏菌素E药代动力学/药效学研究是评估多黏菌素E在体内过程和疗效的研究，如Karaiskos研究和小鼠模型研究。""",guideline
多黏菌素e药代动力学/药效学研究人群,流行病学,"""多黏菌素E药代动力学/药效学研究人群是多黏菌素E在药代动力学/药效学研究中研究的人群，如危重患者、肺囊性纤维化患者等。""",guideline
多黏菌素e药代动力学/药效学研究结果人群,流行病学,"""多黏菌素E药代动力学/药效学研究结果人群是多黏菌素E在药代动力学/药效学研究中研究的人群，如危重患者、肺囊性纤维化患者等。""",guideline
多黏菌素e药代动力学研究,流行病学,"""多黏菌素E药代动力学研究是评估多黏菌素E在体内过程的研究，如Karaiskos研究。""",guideline
多黏菌素e药效学研究,流行病学,"""多黏菌素E药效学研究是评估多黏菌素E对细菌的杀菌效果的研究，如在小鼠模型中对铜绿假单胞菌和鲍曼不动杆菌的研究。""",guideline
多黏菌素类药物与非去极化神经肌肉阻滞剂合用可能增强或延长神经肌肉阻滞，与氨基糖苷类药物合用也可引起呼吸抑制,流行病学,"""药物相互作用的机制。""",guideline
夜间,流行病学,"""夜间是文中提及的抗生素输注装置存放的时间。""",guideline
大多数患者临床症状轻微,流行病学,"""Most patients have mild clinical symptoms during the acute stage, which resolve spontaneously within 1-3 weeks.""",guideline
大多表现为mdr‑pa,流行病学,"""大多表现为MDR‑PA是指PA耐药的主要表现形式。""",guideline
大流行,流行病学,"""大流行是指疾病在短时间内广泛传播，影响多个地区，如基孔肯雅热在加勒比地区的潜在风险。""<SEP>""指COVID-19在全球范围内的流行。""<SEP>""指某种疾病在全球范围内广泛流行，COVID-19经历了大流行。""",guideline
大肠埃希菌耐药,流行病学,"""大肠埃希菌携带MCR-1基因，对Colistin耐药。""",guideline
大肠埃希菌耐药比较,流行病学,"""大肠埃希菌携带MCR-1基因，对Colistin耐药。""",guideline
大误差,流行病学,"""大误差指药敏检测方法中出现的假耐药或假敏感等较大误差，如Phoenix检测美罗培南MIC时存在26%及14%的大误差。""",guideline
大部分患者不治疗会在2周内恢复,流行病学,"""鼠型斑疹伤寒的自然病程。""",guideline
大量积聚于肝脏,流行病学,"""指药物在肝脏中大量积聚，提示药物对肝脏的影响较大。""",guideline
大鼠模型,流行病学,"""指在大鼠身上进行的实验模型，用于研究药物在动物体内的代谢和排泄。文中提及甲苯磺酸托氟沙星在大鼠模型中的肾排泄率。""",guideline
太平洋西北地区,流行病学,"""格特隐球菌脑膜炎的报道地区。""",guideline
失能,流行病学,"""身体功能丧失的状态，文中指出适度的运动干预可预防和延缓失能。""",guideline
头孢吡肟为0/17,流行病学,"""头孢吡肟治疗的17例患者中，复发率为0，显示其在预防复发方面的效果。""",guideline
头痛风险,流行病学,"""磷霉素的不良反应。""",guideline
头痛风险比较,流行病学,"""磷霉素的不良反应包括头痛。""",guideline
奎宁疗效较佳，但不良反应大,流行病学,"""指奎宁治疗巴贝虫病的效果和副作用特点。""",guideline
女性,流行病学,"""女性是米诺环素前庭症状的易感人群（较男性多见）。""",guideline
女性患者,流行病学,"""女性患者指女性感染患者，是外阴阴道炎、前庭大腺炎等疾病的主要人群。""",guideline
好于单用锑剂,流行病学,"""指联合用药的疗效优于单药治疗。""",guideline
好转,流行病学,"""好转是脑膜炎的积极预后，症状改善。""<SEP>""指疾病症状减轻，功能改善。""<SEP>""疾病或不良反应有所改善。""",guideline
好转率,流行病学,"""好转率是指疾病好转的比例。""",guideline
如有部队生活、居住养老院、旅行史等,流行病学,"""嗜肺军团菌感染的危险接触史。""",guideline
如果患者存在侵袭性曲霉感染的高危因素,流行病学,"""如果患者存在侵袭性曲霉感染的高危因素是指需要进行靶向抗曲霉药物预防治疗的条件。""",guideline
如果毒素检测阳性，则确诊cdi,流行病学,"""第二步检测结果阳性的处理。""",guideline
如果毒素检测阴性，可能出现以下三种情况：1. 排除cdi。2. 存在假阳性。3. 毒素低于可检测限,流行病学,"""第二步检测结果阴性的处理。""",guideline
