:ID,name,type,:LABEL,description,source
e_e3197702e8ed,计划性再剖腹手术,手术治疗,手术治疗,"""""计划性再剖腹手术是在首次手术后36-48小时内计划进行的再剖腹手术策略。""""",guideline
e_6e9eaace610c,腹腔内高压综合征,疾病,疾病,"""""腹腔内高压综合征是开腹手术可能预防的并发症之一。""""<SEP>""""腹腔内高压综合征是第三级腹膜炎发展的风险因素。""""",guideline
e_37baafa97e25,开腹治疗,手术治疗,手术治疗,"""""开腹治疗是用于治疗危重腹腔内脓毒症患者的可行选择。""""",guideline
e_870406f5f693,mdr细菌,病原体,病原体,"""""MDR细菌（多重耐药细菌）是术后腹腔内感染（IAI）中常见的病原体。""""<SEP>""""MDR细菌（多重耐药细菌）是术后腹腔内感染（IAI）中常见的病原体，延迟再手术是其出现的显著风险因素。""""",guideline
e_90743f558e94,k. oxytoca,病原体,病原体,"""""A species of Enterobacterales for which mechanisms of ceftriaxone non-susceptibility, such as ESBL production, are frequently investigated in clinical studies.""""<SEP>""""K. oxytoca is a type of bacteria that can produce ESBL and cause infections, including cystitis and pyelonephritis.""""<SEP>""""Klebsiella ","guideline,llm_inferred"
e_5e9d3a052b19,p. mirabilis,病原体,病原体,"""""A species of Enterobacterales for which mechanisms of ceftriaxone non-susceptibility, such as ESBL production, are frequently investigated in clinical studies.""""<SEP>""""P. mirabilis is a type of bacteria that can produce ESBL and cause infections, including cystitis and pyelonephritis.""""<SEP>""""Proteus m","guideline,llm_inferred"
e_93fc43b5cce6,产esbl肠杆菌,其他治疗,其他治疗,"""""产ESBL肠杆菌是携带ESBL基因的肠杆菌。""""",guideline
e_2cb8f9f4438f,腹部脓肿,疾病,疾病,"""""腹部脓肿是术后腹腔内感染（IAI）的一种表现形式。""""<SEP>""""腹部脓肿是术后腹腔内感染（IAI）的一种表现形式，患者通常血流动力学稳定。""""<SEP>""""腹部脓肿是深部器官组织间隙感染的一种类型。""""<SEP>""""腹部脓肿是肝移植深部器官组织间隙感染的一种类型。""""",guideline
e_9604f9b29dc5,弥散性继发性腹膜炎,疾病,疾病,"""""弥散性继发性腹膜炎是术后腹腔内感染（IAI）的一种表现形式。""""<SEP>""""弥散性继发性腹膜炎是术后腹腔内感染（IAI）的一种表现形式，常伴有脓毒性休克。""""",guideline
e_7300f45a5f9f,产超广谱β-内酰胺酶肠杆菌,病原体,病原体,"""""产超广谱β-内酰胺酶肠杆菌是一种能产生超广谱β-内酰胺酶的肠杆菌，高危患者首选碳青霉烯类抗生素，低危患者建议使用β-内酰胺类/β-内酰胺酶抑制剂合剂。""""",guideline
e_446c47392601,meropenem/vaborbactam,西药,西药,"""""A combination antibiotic agent recently approved for the treatment of intra-abdominal infections (IAI), showing strong activity against selected MDR Gram-negative pathogens and consistent activity against KPC-producing organisms.""""<SEP>""""A combination antibiotic used for treating carbapenem-resistant",guideline
e_6d206092035b,kpc-producing organisms,病原体,病原体,"""""Bacteria producing Klebsiella pneumoniae carbapenemase (KPC), susceptible to ceftazidime/avibactam and meropenem/vaborbactam.""""",guideline
e_eb5e86b61f72,taiwan food and drug administration (tfda),科室,科室,"""""The regulatory authority in Taiwan that approves drugs, mentioned in the context of Imipenem/cilastatin/relebactam not being approved as of Jan 2022.""""",guideline
e_c9a1fdac6e08,tv,疾病,疾病,"""""Trichomoniasis, a sexually transmitted infection caused by Trichomonas vaginalis, diagnosed by visualization of motile trichomonads in wet mount or NAAT.""""<SEP>""""Trichomoniasis, a sexually transmitted infection caused by the protozoan Trichomonas vaginalis. Identified as one of the most common pathog",guideline
e_121aa3ee4a7d,bv,疾病,疾病,"""""Bacterial Vaginosis, a common vaginal infection diagnosed using Amsel's criteria, including thin whitish discharge, vaginal pH, whiff test, and wet mount microscopy.""""<SEP>""""Bacterial Vaginosis, a condition characterized by abnormal vaginal microbiota. Diagnosis involves multiple vaginal microbiota s",guideline
e_a2deb4ed1155,microbiologic success,流行病学,流行病学,"""""Microbiologic success is a primary outcome measure in IAI treatment studies, defined as eradication or presumed eradication of pathogens. It is used to compare the efficacy of different antibiotic regimens.""""",guideline
e_8eefb103e335,withdrawal due to aes,流行病学,流行病学,"""""Withdrawal due to AEs refers to patients discontinuing treatment because of adverse events, a measure of treatment tolerability.""""",guideline
e_895da686e308,oral ciprofloxacin,西药,西药,"""""Oral ciprofloxacin is used in clinical trials for pyelonephritis and cUTI, showing similar clinical cure rates to oral fosfomycin, but with limited generalizability to ESBL-producing phenotypes.""""<SEP>""""Oral ciprofloxacin plus metronidazole is recommended to complete a short course of antimicrobial t","guideline,llm_inferred"
e_fcd9a472f48d,necrotizing fasciitis,疾病,疾病,"""""A necrotizing cutaneous infection usually caused by streptococci and less often by MRSA or Klebsiella species. Often polymicrobial, life-threatening, and requires immediate intervention.""""<SEP>""""A severe type of SSTI caused by agents like Clostridium sordelli and C. botulinum.""""<SEP>""""A severe type of ",guideline
e_57d5e9c6fadc,vulvovaginitis,疾病,疾病,"""""Vulvovaginitis is an inflammation of the vulva and vagina, commonly caused by infections or irritants.""""<SEP>""""Vulvovaginitis is inflammation of the vulva and vagina, often due to infection.""""",guideline
e_432e33af0fb7,postnatal age,流行病学,流行病学,"""""The age of a neonate or infant after birth, used to determine dosing guidelines for antibiotics like Piperacillin/tazobactam.""""",guideline
e_04c38089bb3e,streptomyces roseosporus,病原体,病原体,"""""The source of daptomycin, discovered via fermentation in the early 1980s.""""",guideline
e_79cb34df1738,susceptible-dose dependent (sdd),指南建议,指南建议,"""""A category introduced by CLSI in 2019 for daptomycin MIC breakpoints for Enterococcus species, based on dosing regimens of 8-12 mg/kg/day, specifically designated for E. faecium in 2020.""""",guideline
e_e2cfed6a323c,retrospective cohort study,检查,检查,"""""A retrospective cohort study compared ceftolozane-tazobactam with polymyxins/aminoglycosides for MDR/XDR P. aeruginosa infections.""""|>8<SEP>""""A study comparing ceftolozane-tazobactam versus polymyxins/aminoglycosides for MDR/XDR P. aeruginosa infections.""""<SEP>""""A study design that analyzes existing da",guideline
e_3a01d5916767,vre-bsi,疾病,疾病,"""""Vancomycin-Resistant Enterococci Bloodstream Infection, specifically studied in meta-analyses and cohort studies on daptomycin dosing.""""<SEP>""""Vancomycin-resistant enterococci (VRE) bloodstream infections, a type of infection caused by antibiotic-resistant bacteria.""""",guideline
e_849a2a2ee135,serum creatinine kinase (ck) level,检查,检查,"""""A laboratory test used to monitor for side effects, specifically elevation, associated with daptomycin use.""""",guideline
e_02836cffa3fc,microbiologic clearance,流行病学,流行病学,"""""The process of eliminating bacteria from the bloodstream, which occurs faster with high-dose daptomycin.""""",guideline
e_8114b42da2b7,jung-jr ye,流行病学,流行病学,"""""A study referenced in the text, likely comparing daptomycin dosages for VRE-BSI treatment.""""<SEP>""""Jung-Jr Ye is a study or author referenced in a meta-analysis comparing high-dose versus standard-dose daptomycin for VRE bloodstream infections, contributing data on risk ratios and mortality.""""",guideline
e_53c29d3cfacf,cid 54: 621,指南建议,指南建议,"""""A specific reference to an article in Clinical Infectious Diseases comparing Linezolid and Vancomycin for pneumonia treatment.""""",guideline
e_047130ed6814,consolidation phase,其他治疗,其他治疗,"""""Phase following induction, typically lasting 8 weeks with fluconazole.""""<SEP>""""The treatment phase following induction, lasting eight weeks, primarily using fluconazole at a high dose (800 mg/day for adults).""""",guideline
e_9780416de37d,maintenance phase,其他治疗,其他治疗,"""""Long-term suppressive therapy following consolidation, using fluconazole at a lower dose (200 mg/day for adults) until immune reconstitution (CD4 > 200 and viral suppression).""""<SEP>""""Phase following consolidation, typically lasting 6 to 12 months with fluconazole.""""",guideline
e_14f481060389,primary prophylaxis,其他治疗,其他治疗,"""""Preventive antifungal treatment (e.g., fluconazole) for HIV patients with low CD4 counts when cryptococcal antigen screening is not available.""""<SEP>""""Preventive treatment with fluconazole to reduce the risk of cryptococcal disease in high-risk individuals.""""<SEP>""""Strongly recommended with posaconazol",guideline
e_59974239a8d8,fluconazole susceptibility testing,检查,检查,"""""A laboratory test to determine the resistance of Cryptococcus to fluconazole. It is recommended when clinically suspected, such as in cases of relapse despite adherence to therapy.""""",guideline
e_60bfe93ca8c3,serious adverse events,流行病学,流行病学,"""""Significant harmful effects associated with treatment, which did not differ between groups in the systematic review but included increased risk of fluconazole-resistant Candida infection.""""",guideline
e_0edcdadfbfd8,consolidation therapy,其他治疗,其他治疗,"""""A phase of antifungal treatment following induction, aimed at eradicating the infection.""""<SEP>""""Consolidation therapy follows induction in the treatment of cryptococcal meningitis to prevent relapse.""""<SEP>""""Follow-up treatment phase (e.g., 3-6 months of azoles) after initial control to prevent relaps",guideline
e_d07ce46b156c,maintenance therapy,其他治疗,其他治疗,"""""A phase of treatment for mucormycosis where isavuconazole or posaconazole may be administered after initial therapy.""""<SEP>""""Continued treatment after initial response, often with oral agents like isavuconazole or posaconazole, to prevent relapse.""""<SEP>""""Long-term antifungal treatment to sustain remis",guideline
