head,head_type,relation,tail,tail_type,source,description,weight,confidence
胸膜,部位,相关疾病,结核性胸膜炎(初治),疾病,guideline,"""结核性胸膜炎(初治) is tuberculous pleurisy affecting the pleura (胸膜) during initial treatment.""",18.0,1.0
胸膜,部位,相关疾病,结核性胸膜炎(复治),疾病,guideline,"""结核性胸膜炎(复治) is tuberculous pleurisy affecting the pleura (胸膜) during retreatment.""",18.0,1.0
胸膜,部位,相关疾病,结核性包裹性脓胸,疾病,guideline,"""结核性包裹性脓胸 is a localized pus collection in the pleural space (胸膜) due to tuberculosis.""",18.0,1.0
胸膜,部位,发病部位,人类免疫缺陷病毒病性结核性胸膜炎,疾病,guideline,"""胸膜是人类免疫缺陷病毒病性结核性胸膜炎的受累部位。""",10.0,1.0
胸膜,部位,病因,已知病毒的流感性胸膜炎,疾病,guideline,"""已知病毒的流感性胸膜炎是胸膜的炎症。""",18.0,1.0
胸膜,部位,病因,未知病毒的流感性胸膜炎,疾病,guideline,"""未知病毒的流感性胸膜炎是胸膜的炎症。""",18.0,1.0
胸膜,部位,临床表现,流行性感冒伴胸膜渗漏,疾病,guideline,"""流行性感冒伴胸膜渗漏是胸膜的渗漏。""",18.0,1.0
胸膜,部位,相关指南,美国感染疾病学会,指南建议,guideline,"""美国感染疾病学会 recommends a 6-month treatment duration for pleural tuberculosis, guiding clinical practice.""",8.0,1.0
血红蛋白,检查,临床表现,重症疟疾,疾病,guideline,"""血红蛋白<7g/L是重症疟疾的表现之一。""",9.0,1.0
白细胞,检查,不良反应,减少,其他治疗,guideline,"""药物可能引起白细胞减少。""",8.0,1.0
胸片,检查,检查,纵隔肿物,疾病,guideline,"""胸片是检查纵隔肿物的检查。""",7.0,1.0
胸片,检查,检查,急性气管支气管炎,其他治疗,guideline,"""胸片用于评估急性气管支气管炎的肺部情况。""",14.0,1.0
胸片,检查,检查,cmv 肺炎,疾病,guideline,"""Chest X-ray is used to diagnose CMV pneumonia by showing interstitial changes.""",8.0,1.0
(1)采血1小滴于载玻片一端，用一推片以35°～45°倾斜推出四周留有适量空隙，可分清头、体、尾的薄血片。血膜长度不少于2.5cm，末梢至玻片另一端尚余空隙约1cm。血膜干后染色。,诊疗技术及设备,检查,骨髓穿刺液,其他治疗,guideline,"""骨髓穿刺液可做吉姆萨染色，用于检测马尔尼菲篮状菌或组织胞浆菌感染。""",16.0,1.0
巩固期,流行病学,治疗,隐球菌脑膜炎,疾病,guideline,"""巩固期是隐球菌脑膜炎治疗的中间阶段，用于巩固疗效。""<SEP>""巩固期是隐球菌脑膜炎治疗的第二阶段，使用氟康唑。""",17.0,1.0
维持期,流行病学,治疗,隐球菌脑膜炎,疾病,guideline,"""维持期是隐球菌脑膜炎治疗的后期阶段，用于防止复发。""<SEP>""维持期是隐球菌脑膜炎治疗的第三阶段，使用氟康唑。""",18.0,1.0
网状内皮系统,部位,推荐用药,l-amb（ambisome）,西药,guideline,"""L-AmB在网状内皮系统药物浓度高，故为急性或慢性播散性念珠菌病初始治疗的首选推荐药物之一。""",9.0,1.0
确诊,诊疗技术及设备,诊断依据,真菌微生物学检查,检查,guideline,"""真菌微生物学检查在特定条件下（无菌部位标本）具有确诊价值。""",9.0,1.0
肝脾肿大,症状,临床表现,伤寒,疾病,guideline,"""肝脾肿大是伤寒的主要表现之一。""",9.0,1.0
肝脾肿大,症状,临床表现,马尔尼菲篮状菌病,疾病,guideline,"""肝脾肿大是马尔尼菲篮状菌病的临床表现。""",8.0,1.0
消瘦,症状,临床表现,肺结核,疾病,guideline,"""消瘦是肺结核的慢性消耗性表现，与长期感染及营养不良密切相关。""",8.0,1.0
1c,指南建议,证据等级,tigecycline monotherapy,诊疗技术及设备,guideline,"""Tigecycline monotherapy is associated with a rating of 1C (strong recommendation against, low quality of evidence).""",9.0,1.0
1c,指南建议,证据等级,"strong recommendation, low quality of evidence",指南建议,guideline,"""The rating 1C corresponds to a strong recommendation against with low quality of evidence.""",10.0,1.0
盘状纳米粒子胶体分散体,药物,相关,我国多中心前瞻性队列研究,流行病学,guideline,"""我国多中心前瞻性队列研究评估盘状纳米粒子胶体分散体制剂的疗效。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,相关,相较于缓慢加量组,流行病学,guideline,"""相较于缓慢加量组，快速加量组使用盘状纳米粒子胶体分散体制剂。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,相关,快速加量组获得更高的2周内真菌清除率,流行病学,guideline,"""快速加量组使用盘状纳米粒子胶体分散体制剂获得更高的2周内真菌清除率。""",16.0,1.0
盘状纳米粒子胶体分散体,药物,成份,抗真菌治疗分为诱导期、巩固期和维持期三个阶段,指南建议,guideline,"""抗真菌治疗分为诱导期、巩固期和维持期三个阶段，盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,成份,不论疾病严重程度如何,指南建议,guideline,"""不论疾病严重程度如何，盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,成份,首选两性霉素b脱氧胆酸盐（amb-d）,指南建议,guideline,"""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""<SEP>""首选两性霉素B脱氧胆酸盐（AmB-D）是诱导期治疗的推荐药物之一。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,成份,或两性霉素b脂质体（l-amb）,指南建议,guideline,"""或两性霉素B脂质体（L-AmB）是诱导期治疗的推荐药物之一。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,用法用量,药物逐步加量过程可在患者耐受良好的情况下尽快增加至标准治疗剂量,指南建议,guideline,"""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""<SEP>""药物逐步加量过程可在患者耐受良好的情况下尽快增加至标准治疗剂量是两性霉素B胆固醇硫酸酯复合物治疗的重要原则。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,用法用量,如果加量过程耗时过长,指南建议,guideline,"""如果加量过程耗时过长，可适当延长诱导期疗程。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,用法用量,或因耐受性原因导致给药剂量偏小时,指南建议,guideline,"""或因耐受性原因导致给药剂量偏小时，可适当延长诱导期疗程。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,治疗,可适当延长诱导期疗程,指南建议,guideline,"""可适当延长诱导期疗程是应对加量过程耗时过长或给药剂量偏小的策略。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,药品分类,两性霉素b胆固醇硫酸酯复合物（amphotericinb cholesteryl sulfate complex）,西药,guideline,"""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,成份,由两性霉素b与胆固醇硫酸酯钠按1∶1（分子摩尔比）制备而成,药物,guideline,"""由两性霉素B与胆固醇硫酸酯钠按1∶1（分子摩尔比）制备而成是两性霉素B胆固醇硫酸酯复合物的制备方法。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,给药途径,该药物在体内可快速分布到网状内皮系统,流行病学,guideline,"""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""<SEP>""该药物在体内可快速分布到网状内皮系统，有助于药物靶向感染部位。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,注意事项,肾脏分布少,流行病学,guideline,"""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,推荐剂量,常用剂量为 3 ~ 5 mg/kg,指南建议,guideline,"""常用剂量为 3 ~ 5 mg/kg是两性霉素B胆固醇硫酸酯复合物的推荐剂量。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,用法用量,1 次/日,指南建议,guideline,"""1 次/日是两性霉素B胆固醇硫酸酯复合物的给药频率。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
盘状纳米粒子胶体分散体,药物,相关,临床实践显示,诊疗技术及设备,guideline,"""临床实践显示是评估药物疗效和安全性的依据。""<SEP>""盘状纳米粒子胶体分散体是两性霉素B胆固醇硫酸酯复合物的制剂形式。""",14.0,1.0
常用剂量,指南建议,用法用量,抗微生物药物药动学特点,指南建议,guideline,"""抗微生物药物的常用剂量基于其药动学特点。""<SEP>""抗微生物药物药动学特点决定常用剂量。""",18.0,1.0
肾脏分布少,流行病学,相关,我国多中心前瞻性队列研究,流行病学,guideline,"""我国多中心前瞻性队列研究评估肾脏分布少的疗效。""",14.0,1.0
肾脏分布少,流行病学,相关,相较于缓慢加量组,流行病学,guideline,"""相较于缓慢加量组，快速加量组使用的药物肾脏分布少。""",14.0,1.0
肾脏分布少,流行病学,相关,快速加量组获得更高的2周内真菌清除率,流行病学,guideline,"""肾脏分布少可能减少肾毒性，有助于快速加量组获得更高的2周内真菌清除率。""",16.0,1.0
肾脏分布少,流行病学,注意事项,抗真菌治疗分为诱导期、巩固期和维持期三个阶段,指南建议,guideline,"""抗真菌治疗分为诱导期、巩固期和维持期三个阶段，肾脏分布少是该药物的优势之一，可能减少肾毒性。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,注意事项,不论疾病严重程度如何,指南建议,guideline,"""不论疾病严重程度如何，肾脏分布少是该药物的优势之一。""<SEP>""不论疾病严重程度如何，肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,推荐用药,首选两性霉素b脱氧胆酸盐（amb-d）,指南建议,guideline,"""肾脏分布少是该药物的优势之一，可能减少肾毒性。""<SEP>""首选两性霉素B脱氧胆酸盐（AmB-D）是诱导期治疗的推荐药物之一。""",14.0,1.0
肾脏分布少,流行病学,推荐用药,或两性霉素b脂质体（l-amb）,指南建议,guideline,"""或两性霉素B脂质体（L-AmB）是诱导期治疗的推荐药物之一。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,治疗,药物逐步加量过程可在患者耐受良好的情况下尽快增加至标准治疗剂量,指南建议,guideline,"""肾脏分布少是该药物的优势之一，可能减少肾毒性。""<SEP>""药物逐步加量过程可在患者耐受良好的情况下尽快增加至标准治疗剂量是两性霉素B胆固醇硫酸酯复合物治疗的重要原则。""",14.0,1.0
肾脏分布少,流行病学,治疗,如果加量过程耗时过长,指南建议,guideline,"""如果加量过程耗时过长，可适当延长诱导期疗程。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,治疗,或因耐受性原因导致给药剂量偏小时,指南建议,guideline,"""或因耐受性原因导致给药剂量偏小时，可适当延长诱导期疗程。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,治疗,可适当延长诱导期疗程,指南建议,guideline,"""可适当延长诱导期疗程是应对加量过程耗时过长或给药剂量偏小的策略。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,注意事项,两性霉素b胆固醇硫酸酯复合物（amphotericinb cholesteryl sulfate complex）,西药,guideline,"""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,成份,由两性霉素b与胆固醇硫酸酯钠按1∶1（分子摩尔比）制备而成,药物,guideline,"""由两性霉素B与胆固醇硫酸酯钠按1∶1（分子摩尔比）制备而成是两性霉素B胆固醇硫酸酯复合物的制备方法。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,相关,该药物在体内可快速分布到网状内皮系统,流行病学,guideline,"""肾脏分布少是该药物的优势之一，可能减少肾毒性。""<SEP>""该药物在体内可快速分布到网状内皮系统，肾脏分布少。""",16.0,1.0
肾脏分布少,流行病学,推荐剂量,常用剂量为 3 ~ 5 mg/kg,指南建议,guideline,"""常用剂量为 3 ~ 5 mg/kg是两性霉素B胆固醇硫酸酯复合物的推荐剂量。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,用法用量,1 次/日,指南建议,guideline,"""1 次/日是两性霉素B胆固醇硫酸酯复合物的给药频率。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
肾脏分布少,流行病学,相关,临床实践显示,诊疗技术及设备,guideline,"""临床实践显示是评估药物疗效和安全性的依据。""<SEP>""肾脏分布少是该药物的优势之一，可能减少肾毒性。""",14.0,1.0
我国多中心前瞻性队列研究,流行病学,相关,相较于缓慢加量组,流行病学,guideline,"""我国多中心前瞻性队列研究显示相较于缓慢加量组，快速加量组获得更高的2周内真菌清除率。""",16.0,1.0
