head,head_type,relation,tail,tail_type,source,description,weight
细菌性脑膜炎,疾病,相关,中药巴布膏,中成药,guideline,"""中药巴布膏对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药贴剂,中成药,guideline,"""中药贴剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药透皮贴剂,中成药,guideline,"""中药透皮贴剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药涂膜剂,中成药,guideline,"""中药涂膜剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药凝胶剂,中成药,guideline,"""中药凝胶剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药软膏剂,中成药,guideline,"""中药软膏剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药乳膏剂,中成药,guideline,"""中药乳膏剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,相关,中药糊剂,中成药,guideline,"""中药糊剂对细菌性脑膜炎作用有限。""",4.0
细菌性脑膜炎,疾病,推荐用药,中药粉剂,中成药,guideline,"""中药粉剂是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药微粉,中成药,guideline,"""中药微粉是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药超微粉,中成药,guideline,"""中药超微粉是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药纳米粉,中成药,guideline,"""中药纳米粉是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药提取物,中草药,guideline,"""中药提取物是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药浸膏,中草药,guideline,"""中药浸膏是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药流浸膏,中草药,guideline,"""中药流浸膏是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药挥发油,中草药,guideline,"""中药挥发油是细菌性脑膜炎（如辅助治疗）的重要补充。""",12.0
细菌性脑膜炎,疾病,推荐用药,中药精油,中草药,guideline,"""中药精油是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药纯化物,中草药,guideline,"""中药纯化物是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药单体,中草药,guideline,"""中药单体是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药多糖,中草药,guideline,"""中药多糖是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药多肽,中草药,guideline,"""中药多肽是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药蛋白质,中草药,guideline,"""中药蛋白质是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药酶,中草药,guideline,"""中药酶是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药生物碱,中草药,guideline,"""中药生物碱是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药黄酮,中草药,guideline,"""中药黄酮是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药皂苷,中草药,guideline,"""中药皂苷是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药酚酸,中草药,guideline,"""中药酚酸是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药有机酸,中草药,guideline,"""中药有机酸是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药树脂,中草药,guideline,"""中药树脂是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药树胶,中草药,guideline,"""中药树胶是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药油脂,中草药,guideline,"""中药油脂是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药蜡,中草药,guideline,"""中药蜡是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药色素,中草药,guideline,"""中药色素是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药微量元素,中草药,guideline,"""中药微量元素是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药重金属,中草药,guideline,"""中药重金属是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药农药残留,中草药,guideline,"""中药农药残留是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药真菌毒素,中草药,guideline,"""中药真菌毒素是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药二氧化硫残留,中草药,guideline,"""中药二氧化硫残留是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药重金属及有害元素,中草药,guideline,"""中药重金属及有害元素是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药二氧化硫残留量,中草药,guideline,"""中药二氧化硫残留量是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药农药残留量,中草药,guideline,"""中药农药残留量是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药真菌毒素量,中草药,guideline,"""中药真菌毒素量是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药重金属及有害元素量,中草药,guideline,"""中药重金属及有害元素量是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药水分,中草药,guideline,"""中药水分是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,推荐用药,中药灰分,中草药,guideline,"""中药灰分是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,相关,中药浸出物,中草药,guideline,"""中药浸出物是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药含量测定,中草药,guideline,"""中药含量测定是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药鉴别,中草药,guideline,"""中药鉴别是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药检查,中草药,guideline,"""中药检查是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药指纹图谱,中草药,guideline,"""中药指纹图谱是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药特征图谱,中草药,guideline,"""中药特征图谱是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药多指标测定,中草药,guideline,"""中药多指标测定是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药生物测定,中草药,guideline,"""中药生物测定是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,检查,中药效价测定,中草药,guideline,"""中药效价测定是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,注意事项,中药安全性评价,中草药,guideline,"""中药安全性评价是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,相关,中药有效性评价,中草药,guideline,"""中药有效性评价是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,相关,中药质量标准,中草药,guideline,"""中药质量标准是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,相关,中药炮制,中草药,guideline,"""中药炮制是细菌性脑膜炎（如辅助治疗）的重要补充。""",6.0
细菌性脑膜炎,疾病,病因,无乳链球菌,其他治疗,guideline,"""无乳链球菌是细菌性脑膜炎的病原体之一。""",8.0
细菌性脑膜炎,疾病,并发症,上矢状窦,部位,guideline,"""细菌性脑膜炎是上矢状窦化脓性血栓性静脉炎的常见原因。""",8.0
结核性脑膜炎,疾病,病因,m. tuberculosis,病原体,guideline,"""M. tuberculosis是结核性脑膜炎的病原体。""",10.0
结核性脑膜炎,疾病,推荐用药,阿司匹林,西药,guideline,"""阿司匹林 is mentioned as a potential adjunctive therapy in 结核性脑膜炎 to reduce stroke risk, though evidence is limited in children.""",6.0
结核性脑膜炎,疾病,相关指南,cid2016; 63:e147,指南建议,guideline,"""CID2016; 63:e147 provides a comprehensive review of the clinical presentation and treatment of tuberculous meningitis, serving as a key reference.""",9.0
结核性脑膜炎,疾病,治疗,curr treat options 2018；20:5,指南建议,guideline,"""Curr Treat Options 2018; 20:5 discusses treatment options for tuberculous meningitis, including the use of aspirin.""",7.0
结核性脑膜炎,疾病,预后,neurol india:2019;67:993,指南建议,guideline,"""Neurol India:2019;67:993 discusses treatment outcomes in tuberculous meningitis.""",7.0
结核性脑膜炎,疾病,预后,acta neurologica 2021;121:11,指南建议,guideline,"""Acta Neurologica 2021;121:11 discusses treatment outcomes in tuberculous meningitis.""",7.0
结核性脑膜炎,疾病,推荐用药,cochrane.database syst rev.2016;cd002244,指南建议,guideline,"""Cochrane.Database Syst Rev.2016;CD002244 is a systematic review strongly recommending corticosteroid use in tuberculous meningitis to improve survival rates.""",10.0
机会性感染,疾病,易感人群,获得性免疫缺陷,流行病学,guideline,"""获得性免疫缺陷患者合并机会性感染的概率显著增加。""",17.0
机会性感染,疾病,病因,曲霉菌属,病原体,guideline,"""曲霉菌属是移植后常见的机会性感染病原体，需预防和治疗。""",9.0
机会性感染,疾病,相关指南,nccn指南,指南建议,guideline,"""NCCN指南提供了预防和治疗癌症相关感染的建议，包括机会性感染。""",9.0
机会性感染,疾病,易感人群,hct,手术治疗,guideline,"""造血干细胞移植受者因免疫功能低下，是机会性感染的高危人群。""",9.0
机会性感染,疾病,易感人群,器官移植,疾病,guideline,"""器官移植受者因长期使用免疫抑制剂，是机会性感染的高危人群。""",9.0
机会性感染,疾病,易感人群,透析,其他治疗,guideline,"""透析患者免疫功能可能受损，是机会性感染的高危人群。""",7.0
机会性感染,疾病,治疗,抗病毒治疗监测,指南建议,guideline,"""Effective ART reduces opportunistic infections, monitored as part of clinical evaluation.""",8.0
机会性感染,疾病,药物相互作用,临时应用,其他治疗,guideline,"""Opportunistic infections may necessitate the temporary use of INIs due to drug interactions with free antiretroviral drugs.""<SEP>""Temporary application of INIs is used to manage drug interactions with treatments for opportunistic infections.""",14.0
2018年指南,指南建议,相关指南,艰难梭菌感染（cdi）,疾病,guideline,"""2018年指南是国内已有的CDI相关指南之一。""",7.0
可接受性,其他治疗,相关,非达霉素,西药,guideline,"""非达霉素的临床可接受度良好。""",6.0
可接受性,其他治疗,注意事项,认知,其他治疗,guideline,"""临床接受程度受医师和患者对FMT认知的影响。""",8.0
成本效益,流行病学,相关指南,"指南制定组 (guideline development group, gdg)",指南建议,guideline,"""The GDG considers cost-effectiveness when formulating recommendations for CRGNB management.""",24.0
可行性,流行病学,相关,非达霉素,西药,guideline,"""非达霉素的可行性略差。""",6.0
信息,指南建议,相关,雷明顿专业诊断实验室,其他治疗,guideline,"""雷明顿专业诊断实验室提供信息。""",8.0
信息,指南建议,相关,清实验室,其他治疗,guideline,"""清实验室提供信息。""",8.0
信息,指南建议,相关,美国cdc药品服务部,科室,guideline,"""美国CDC药品服务部提供信息。""",8.0
管理,指南建议,预防措施,多环节控制,指南建议,guideline,"""多环节控制是医院感染管理的核心策略。""",9.0
管理,指南建议,预防措施,措施,指南建议,guideline,"""措施是医院感染管理的具体行动方案。""",8.0
管理,指南建议,治疗,传染病（分类）,科室,guideline,"""Infectious diseases require management strategies.""",9.0
管理,指南建议,治疗,尚无肯定的特异性抗病毒药物,指南建议,guideline,"""Management notes that there is no definitive specific antiviral drug for certain viral infections.""",16.0
管理,指南建议,治疗,无特效抗病原治疗,指南建议,guideline,"""Management notes that there is no specific antipathogen treatment for certain infectious diseases.""",16.0
管理,指南建议,预防,实施儿童计划免疫预防,指南建议,guideline,"""Management includes preventive measures like childhood immunization programs.""",16.0
管理,指南建议,治疗,早期用药有效,流行病学,guideline,"""Management notes that early medication is effective for certain infectious diseases.""",16.0
管理,指南建议,分类,乙类,流行病学,guideline,"""Management includes classification of infectious diseases (Class B).""",16.0
管理,指南建议,分类,丙类,流行病学,guideline,"""Management includes classification of infectious diseases (Class C).""",16.0
管理,指南建议,治疗,who推荐,指南建议,guideline,"""Management includes WHO-recommended treatment protocols.""",16.0
管理,指南建议,用法用量,p.id,指南建议,guideline,"""Management includes specifying dosage frequency (p.id.).""",16.0
管理,指南建议,用法用量,p.q.d.,指南建议,guideline,"""Management includes specifying dosage frequency (p.q.d.).""",16.0
管理,指南建议,用法用量,q.d.,诊疗技术及设备,guideline,"""Management includes specifying dosage frequency (q.d.).""",16.0
管理,指南建议,给药途径,i.m.,诊疗技术及设备,guideline,"""Management includes specifying route of administration (i.m.).""",16.0
管理,指南建议,给药途径,i.v.,诊疗技术及设备,guideline,"""Management includes specifying route of administration (i.v.).""",16.0
管理,指南建议,给药途径,p.o.,诊疗技术及设备,guideline,"""Management includes specifying route of administration (p.o.).""",16.0
管理,指南建议,用法用量,t.i.d.,诊疗技术及设备,guideline,"""Management includes specifying dosage frequency (t.i.d.).""",16.0
管理,指南建议,用法用量,b.i.d.,诊疗技术及设备,guideline,"""Management includes specifying dosage frequency (b.i.d.).""",16.0
管理,指南建议,用法用量,q.w.,西药,guideline,"""Management includes specifying dosage frequency (q.w.).""",16.0
