name,type,description,source
孕妇、哺乳期妇女慎用。,其他治疗,,medical_kg
环吡酮氨,西药,,medical_kg
胶囊：0.3g。,药物,,medical_kg
口服，一次2片，一天3次。,其他治疗,,medical_kg
肌注：成人20～40mg，1次/d。,其他治疗,,medical_kg
成人常规剂量：口服给药：(1)胶囊：一次300mg，一日2～3次，7～14日为一疗程。若疗效不佳，观察3日后停药。(2)肠溶胶囊：①急性病患者：一次300mg，一日3～4次。②慢性病患者：一次300mg，一日2次。最后一次剂量最好在晚上临睡前服用，以利于夜间休息。③支气管造影后：服240～360mg可帮助造影剂的咳出。,其他治疗,,medical_kg
成人每天口服6～90mg，剂量依病情而定。,其他治疗,,medical_kg
fudosteine,药物,,medical_kg
阿莫西林棒酸盐,西药,,medical_kg
declomycin,西药,,medical_kg
胸、腹腔注射：1次30～60mg，7～10天1次。,其他治疗,,medical_kg
furbenicillin,药物,,medical_kg
吡维铵,西药,,medical_kg
白内障,症状,,medical_kg
注射剂(粉)：1g，2g，3g，4g。,药物,,medical_kg
全霉林,西药,,medical_kg
成人:口服给药：①一般用量:每天1.6g，分2～4次服用；严重感染时剂量可加倍，但每天量不宜超过4g。②预防链球菌感染:每天0.4g，每天2次。③军团菌:每次0.4～1.0g，每天4次。④衣原体或溶脲脲原体感染:每次0.8g，每8小时1次，共7天；或每次0.4g，每6小时1次，共14天。,其他治疗,,medical_kg
口服。小蜜丸：一次9g。大蜜丸：一次1丸，一天2次。胶囊剂：一次3粒，一天2次，或遵医嘱。,其他治疗,,medical_kg
替克洛生,西药,,medical_kg
furoylureidepenicillin,西药,,medical_kg
本品属非去极化性肌松剂，必要时可用新斯的明来对抗其残余的肌松作用。,其他治疗,,medical_kg
prednicarbate,药物,,medical_kg
服用本品者不宜同时服用催眠、镇静药，亦不宜饮酒。,其他治疗,,medical_kg
本品作用与白三烯受体拮抗药作用相似，但是长期使用可致肝功能改变，转氨酶升高。,其他治疗,,medical_kg
羧甲半胱氨酸,西药,,medical_kg
西孢唑啉,西药,,medical_kg
老年人应根据肾功能调整剂量。,其他治疗,,medical_kg
奥芬那君,西药,,medical_kg
口服：每次0.5～2mg，每天3次。,其他治疗,,medical_kg
methylatropine bromide,西药,,medical_kg
立灭喘,西药,,medical_kg
老年患者应用本品时，应密切观察呼吸功能。,其他治疗,,medical_kg
molgramostim,西药,,medical_kg
乌诺前列酮,西药,,medical_kg
六甲基嘧胺,西药,,medical_kg
成人：(1)肌内注射：一般感染为每天1～2g，分2～4次给予；严重感染(如败血症)可增加至每天4g，分4次深部肌内注射。(2)静脉给药：一般感染为每天1～2g，分2～4次缓慢静脉推注或静脉滴入；严重感染(如败血症)可增加至每天4g，分2～4次静脉滴入。,其他治疗,,medical_kg
bromhexine,药物,,medical_kg
氨双氯喘通,西药,,medical_kg
本品还可用于治疗卡氏肺孢子虫肺炎，其疗效优于smzco和喷他脒(aids，1990，4：1019)。,其他治疗,,medical_kg
舒弗美,西药,,medical_kg
儿童口服给药：(1)一般感染:每天4次，每次按7.5～12.5mg/kg给药；或每天2次，每次15～25mg/kg。(2)严重感染:每天量可加倍，分4次服用。(3)百日咳:每次10～12mg/kg，每天4次，疗程14天。,其他治疗,,medical_kg
安特寇林,西药,,medical_kg
carbenicillin indanyl sodium,西药,,medical_kg
作为全身麻醉的辅助用药，成人一般开始静注6～9mg；必要时，可在3～5min后再给予3～4.5mg；如须延长肌松作用，可再给3mg。一般情况下，可按0.165mg/kg计算。作用持续时间为20～40min。当吸入乙醚或甲氧氟烷作全麻时，本品仅用常用量的1/3；吸入环丙烷时则仅用常用量的1/5。,其他治疗,,medical_kg
口服，一次2～4片，一天3次。,其他治疗,,medical_kg
百阿培南,西药,,medical_kg
慎用：(1)严重贫血患者；(2)心脏病、高血压患者；(3)呼吸困难(尤其是哮喘持续状态)、有哮喘病史者；(4)糖尿病患者；(5)有药物滥用或依赖史者；(6)肝、肾功能损害者；(7)多动症患者；(8)甲状腺功能亢进者；(9)肾上腺功能减退(已处于临界状态)者；(10)疼痛不能控制者；(11)有卟啉病史者。,其他治疗,,medical_kg
cefalexin,药物,,medical_kg
儿童静脉给药：每天60～80mg/kg，分2次用药。重症:每天150mg/kg，分3～4次用药。,其他治疗,,medical_kg
吡维氯铵,西药,,medical_kg
心动过缓或心力衰竭者慎用。,其他治疗,,medical_kg
tezacef,西药,,medical_kg
totacef,西药,,medical_kg
托可拉斯,西药,,medical_kg
alphacillin,西药,,medical_kg
rhbnp,西药,,medical_kg
葡甘露聚糖,中成药,,medical_kg
康佳纳胶囊,中成药,,medical_kg
注射剂80mg/2ml、200mg/5ml。,药物,,medical_kg
尚无婴儿使用本品临床资料，需慎用。,其他治疗,,medical_kg
胶囊剂。,药物,,medical_kg
洛巴铂,西药,,medical_kg
fluticasone propionate,西药,,medical_kg
邻氯青霉素,西药,,medical_kg
剂量过大时可发生谵妄、惊厥。,其他治疗,,medical_kg
双氯非那胺,西药,,medical_kg
不能耐受磺胺类药物的患者，对本品也不能耐受。,其他治疗,,medical_kg
口服：0.1～0.3g/次，2或3/d。遵医嘱可酌情调节剂量。,其他治疗,,medical_kg
di-adreson-f,西药,,medical_kg
theophylline,药物,,medical_kg
头孢狄尼,西药,,medical_kg
重组人粒-巨噬细胞集落刺激因子,西药,,medical_kg
与青霉素g相似。与青霉素类有交叉过敏反应，用前须做皮试过敏试验，过敏者禁用。可有恶心、呕吐、腹泻等胃肠道功能紊乱、味觉异常、耳鸣等。,其他治疗,,medical_kg
肌酐清除率为10～30ml/min的病人用量如上；＜10ml/min者尚待研究；＞30ml/min者不必调整剂量。,其他治疗,,medical_kg
交叉过敏：对一种头孢菌素类药过敏者对其他头孢菌素也可能过敏；对青霉素类、青霉素衍生物过敏者也可能对头孢菌素类药过敏。,其他治疗,,medical_kg
虎红平板凝集试验,诊疗技术及设备,,medical_kg
rbpt,诊疗技术及设备,,medical_kg
痰液中分泌型ige,诊疗技术及设备,,medical_kg
0.1～9mg/l,诊疗技术及设备,,medical_kg
前s抗体,诊疗技术及设备,,medical_kg
副流感病毒抗体,诊疗技术及设备,,medical_kg
抗pm1抗体,诊疗技术及设备,,medical_kg
抗-pm-1,诊疗技术及设备,,medical_kg
体液和排泄物检查,检查,,medical_kg
t4淋巴细胞亚群,诊疗技术及设备,,medical_kg
fitc标记单克隆抗体：fitc-cd3、fitc-cd4、fitc-cd8。,药物,,medical_kg
(2)振摇均匀后，4℃冰箱1夜或2h。,诊疗技术及设备,,medical_kg
尿游离皮质醇,诊疗技术及设备,,medical_kg
异位产生acth的肿瘤：如燕麦型肺癌、胰、甲状腺、甲状旁腺、卵巢、睾丸、大肠、胆囊、乳腺、以及纵膈瘤等这种癌肿组织具有分泌acth样物质的功能，使促肾上腺皮质合成皮质醇，血浆中皮质醇则显著升高,诊疗技术及设备,,medical_kg
同镜检法和生物化学法。,诊疗技术及设备,,medical_kg
血清白细胞介素8,诊疗技术及设备,,medical_kg
(4)洗板3次，加入生物素化兔抗il-8igg(35μg/ml)50μl/孔，37℃温育30min。,诊疗技术及设备,,medical_kg
血氧饱和度,诊疗技术及设备,,medical_kg
0.90～1.00,其他治疗,,medical_kg
血清免疫球蛋白g亚类,诊疗技术及设备,,medical_kg
igg亚类血清浓度降低或缺陷：①自身免疫或特应性反应性疾病；儿童支气管哮喘igg2、igg3含量可降低；ⅰ型糖尿病、青少年糖尿病igg各种亚类均可降低；原发性血小板减少性紫癜igg2、igg4含量降低；系统性红斑狼疮igg3、igg4含量可降低。②免疫缺陷：骨髓移植、hiv感染、iga缺陷者可发生igg2、igg4缺陷；普通变异型免疫缺陷病(commonvariableimmunodeficiency，cvid)可发生igg1、igg2、igg4缺陷；大剂量的皮质醇激素应用可发生igg3、igg2缺陷；igm缺陷者可发生igg4缺陷；放射损伤、化疗可发生igg2缺陷；威-奥综合征可发生igg4缺陷。③感染：igg2缺陷易发生肺炎球菌引起的儿童中耳炎；igg2、igg4缺陷可导致荚膜细菌的反复感染；缺乏igg2、igg3、igg4可引起肺部反复感染、支气管炎。④其他疾病：乙醇性肝病、共济失调-毛细血管扩张症时igg2、igg4含量降低；肠道手术后可发生igg2降低；肾衰晚期可发生igg1降低；肾病综合征可发生igg1、igg2降低。,其他治疗,,medical_kg
巨噬细胞移动抑制试验,诊疗技术及设备,,medical_kg
100%左右,其他治疗,,medical_kg
抗scl70抗体,诊疗技术及设备,,medical_kg
正常人抗scl-70抗体阴性,其他治疗,,medical_kg
胸腹水纤维蛋白降解产物,诊疗技术及设备,,medical_kg
二氧化碳分压,诊疗技术及设备,,medical_kg
同电极测定法原理。,其他治疗,,medical_kg
fdp,其他治疗,,medical_kg
吞噬白色念珠菌功能试验,诊疗技术及设备,,medical_kg
半饱和氧分压,诊疗技术及设备,,medical_kg
抗u1rnp抗体,诊疗技术及设备,,medical_kg
痰液中细胞分类,诊疗技术及设备,,medical_kg
瑞氏染色液。,药物,,medical_kg
肿瘤细胞：肺癌。,其他治疗,,medical_kg
呼吸道合胞病毒抗体,诊疗技术及设备,,medical_kg
酶联免疫吸附试验(elisa)：以感染及未感染合胞病毒的细胞培养分别制备合胞病毒抗原及细胞对照抗原，分别包被于聚苯乙烯板上制成固相抗原，加入待检血清后，血清中如含有抗合胞病毒抗体，则可结合于包被的合胞病毒抗体(而对照抗原则不能结合)，形成抗原-抗体复合物，再加入酶标记的抗人igg(即抗抗体)，则形成抗原-抗体-酶标记抗抗体复合物，当加入相应酶的底物，在酶的催化作用下使原来无色的底物水解，氧化，还原呈现颜色反应。通过观察颜色反应的强弱来了解抗体的存在及其滴度。,其他治疗,,medical_kg
糖原染色,诊疗技术及设备,,medical_kg
痰液中晶体,诊疗技术及设备,,medical_kg
积液腺苷脱氢酶,诊疗技术及设备,,medical_kg
血栓性疾病溶栓治疗中的意义：在血栓性疾病如急性心肌梗死、肺栓塞、静脉血栓形成等应用溶栓药物(如链激酶、尿激酶、t-pa或重组t-pa等)进行溶栓治疗时，由于外源性纤溶酶原激活物的作用使纤溶酶原转变为纤溶酶，由此而降解纤维蛋白(原)达到溶解血栓的目的。因此溶栓后纤溶酶活性增高。纤溶酶-α2-ap复合物(pap或pic)增高，有报道α2-ap与纤溶酶形成的复合物(pap)是可以灵敏地反应纤溶系统激活的分子标志物。应用溶栓药物治疗时血浆pap可明显增高。,其他治疗,,medical_kg
抗隐球菌抗体,诊疗技术及设备,,medical_kg
阳性：新型隐球菌感染(阴性亦不可排除)。,其他治疗,,medical_kg
"胸腔积液的生化学检查：①比重：比重1.018、蛋白为30g/l(3.0g/dl)有助于漏出液与渗出液的鉴别。②蛋白：是漏出液与渗出液鉴别的必要检查，但是蛋白与疾病无相关性。胸腔积液的蛋白分型与血清相同，分子量小的白蛋白相对增加，胸腔积液的免疫球蛋白(igg、igm、iga)，比血清值低无诊断意义，肺并殖吸虫病(肺吸虫病)的胸腔积液ige值比血清高其诊断价值大。③葡萄糖：胸腔积液中的葡萄糖浓度，与血清的葡萄糖浓度平行变动，胸水中的葡萄糖浓度低于3.33mmol/l(60mg/dl)，见于结核、癌性胸膜炎、风湿性关节炎、肺炎并发胸膜炎等。系统性红斑狼疮(sle)胸腔积液中的葡萄糖浓度在正常范围，对鉴别风湿性关节炎有意义。④乳酸脱氢酶(ldh)：是漏出液与渗出液鉴别的必要检查，一般胸膜的炎症程度与胸腔积液的ldh值平行。渗出性胸腔积液的疾病的ldh同工酶，通常4型和5型值高，癌性胸膜炎约1/3为2型值高。⑤淀粉酶：胸腔积液中淀粉酶浓度在超出血清值的正常极限时多见于胰腺炎、癌性胸膜炎、食道破裂3种疾病。⑥ph值：胸腔积液的ph＜7.20时多见于肺炎并发胸膜炎、食道破裂、风湿性关节炎、结核性胸膜炎、癌性胸膜炎、血胸、系统性红斑狼疮等。⑦腺苷脱氢酶(ada)：结核性胸膜炎的辅助诊断检查，ada＞50u/l则多为结核，溶血的癌性胸腔积液中也出现高值，必须鉴别。⑧胸腔积液中甘油三酯：中性脂肪升高大于4.52mmmol/l,而胆固醇含正常可见乳糜胸。",其他治疗,,medical_kg
实际碳酸氢盐,诊疗技术及设备,,medical_kg
在正常人，实际磷酸氢盐与标准碳酸氢盐数值应当是一致的。实际碳酸氢盐与标准碳酸氢盐之差反映了对酸碱平衡影响的程度。实际碳酸氢盐与标准碳酸氢盐均低于正常为代谢性酸中毒。实际碳酸氢盐与标准碳酸氢盐均高于正常为代谢性碱中毒。实际碳酸氢盐低于标准碳酸氢盐为呼吸性碱中毒。,其他治疗,,medical_kg
抗jo1抗体,诊疗技术及设备,,medical_kg
二氧化碳结合力,诊疗技术及设备,,medical_kg
嗜中性粒细胞核鼓槌小体,诊疗技术及设备,,medical_kg
瑞氏-姬姆萨复合染色液：甲液：取瑞氏染粉1g，姬姆萨染粉0.3g，置干燥清洁研钵中，另备甲醇(不含水或丙酮)500ml分数次加少量甲醇研磨，分次收集于棕色玻璃瓶中，每天早晚各摇匀3min，经1周后即可应用。乙液(磷酸缓冲液)(ph值6.8～7.0)：磷酸二氢钾(无水)0.3g，磷酸氢二钠(无水)0.2g，加适量水溶解，校正ph值，加水至1l，可加入0.01%tritonx-100改善染色性。,药物,,medical_kg
组织多肽抗原,诊疗技术及设备,,medical_kg
血管紧张素转化酶,诊疗技术及设备,,medical_kg
血管紧张素ⅱ,诊疗技术及设备,,medical_kg
at-ⅱ,其他治疗,,medical_kg
积液癌胚抗原,诊疗技术及设备,,medical_kg
抗cea：1瓶，冻干品，使用时用10ml蒸水溶解。,药物,,medical_kg
血清白细胞介素6,诊疗技术及设备,,medical_kg
肺部疾病：绝大多数结节病患者血清ace活力升高，其阳性率及幅,其他治疗,,medical_kg
隐球菌病补体结合试验,诊疗技术及设备,,medical_kg
阳性：新型隐球菌感染(中枢神经系统和全身性)。,其他治疗,,medical_kg
苏丹黑b染色,诊疗技术及设备,,medical_kg
sbb,其他治疗,,medical_kg
嗜异性凝集试验,诊疗技术及设备,,medical_kg
唾液氯化物,诊疗技术及设备,,medical_kg
升高：囊性纤维变性症、腮腺炎、干燥综合征(sjogren病)。,其他治疗,,medical_kg
(4)加底物液，每孔100μl，37℃10～20min，并注意避光。,其他治疗,,medical_kg
痰液中寄生虫和虫卵,诊疗技术及设备,,medical_kg
抗酸染色液。,药物,,medical_kg
抗-jo-1,其他治疗,,medical_kg
α1抗胰蛋白酶,诊疗技术及设备,,medical_kg
